transaction_time;customer;product_name;category_name;quantity;unit_price
2018-04-11 12:36:21;carlos_hernández.fejkmejl@gmail.com;Gula Malacca;Condiments;10;19.45
2018-04-11 12:40:38;peter_franken.fejkmejl@gmail.com;Tunnbröd;Grains/Cereals;32;9.0
2018-04-11 12:45:17;carlos_hernández.fejkmejl@gmail.com;Mascarpone Fabioli;Dairy Products;4;32.0
2018-04-11 12:46:59;roland_mendel.fejkmejl@gmail.com;Chef Anton's Gumbo Mix;Condiments;32;21.35
2018-04-11 13:00:34;philip_cramer.fejkmejl@gmail.com;NuNuCa Nuß-Nougat-Creme;Confections;4;14.0
2018-04-11 13:10:20;palle_ibsen.fejkmejl@gmail.com;Rogede sild;Seafood;30;FREE
2018-04-11 13:11:06;carine_schmitt.fejkmejl@gmail.com;Pavlova;Confections;10;17.45
2018-04-11 13:12:06;paul_henriot.fejkmejl@gmail.com;Filo Mix;Grains/Cereals;18;7.0
2018-04-11 13:16:01;horst_kloss.fejkmejl@gmail.com;Borówka Basia;Luxury;55;21.37
2018-04-11 13:28:46;peter_franken.fejkmejl@gmail.com;Camembert Pierrot;Dairy Products;20;34.0
2018-04-11 13:31:45;maria_anders.fejkmejl@gmail.com;Original Frankfurter grüne Soße;Condiments;2;13.0
2018-04-11 13:36:33;patricia_mckenna.fejkmejl@gmail.com;Flotemysost;Dairy Products;20;21.5
2018-04-11 13:43:41;thomas_hardy.fejkmejl@gmail.com;Gustaf's Knäckebröd;Grains/Cereals;4;21.0
2018-04-11 13:47:29;mary_saveley.fejkmejl@gmail.com;Louisiana Fiery Hot Pepper Sauce;Condiments;2;21.05
2018-04-11 13:59:16;lino_rodriguez.fejkmejl@gmail.com;Camembert Pierrot;Dairy Products;2;34.0
2018-04-11 14:00:06;matti_karttunen.fejkmejl@gmail.com;Sir Rodney's Scones;Confections;20;10.0
2018-04-11 14:00:30;patricia_mckenna.fejkmejl@gmail.com;Jack's New England Clam Chowder;Seafood;30;9.65
2018-04-11 14:05:21;karl_jablonski.fejkmejl@gmail.com;Röd Kaviar;Seafood;15;15.0
2018-04-11 14:25:57;rita_müller.fejkmejl@gmail.com;Sirop d'érable;Condiments;15;28.5
2018-04-11 14:28:36;paula_wilson.fejkmejl@gmail.com;Nord-Ost Matjeshering;Seafood;18;25.89
2018-04-11 14:29:51;carlos_hernández.fejkmejl@gmail.com;NuNuCa Nuß-Nougat-Creme;Confections;15;14.0
2018-04-11 14:34:40;horst_kloss.fejkmejl@gmail.com;Konbu;Seafood;20;6.0
2018-04-11 14:53:02;janine_labrune.fejkmejl@gmail.com;Filo Mix;Grains/Cereals;9;7.0
2018-04-11 14:54:45;sven_ottlieb.fejkmejl@gmail.com;Borówka Basia;Luxury;20;21.37
2018-04-11 14:58:18;georg_pipps.fejkmejl@gmail.com;Queso Cabrales;Dairy Products;12;21.0
2018-04-11 15:11:05;henriette_pfalzheim.fejkmejl@gmail.com;Uncle Bob's Organic Dried Pears;Produce;20;30.0
2018-04-11 15:13:51;thomas_hardy.fejkmejl@gmail.com;Manjimup Dried Apples;Produce;20;53.0
2018-04-11 15:14:28;georg_pipps.fejkmejl@gmail.com;Queso Cabrales;Dairy Products;15;21.0
2018-04-11 15:14:51;mario_pontes.fejkmejl@gmail.com;Inlagd Sill;Seafood;25;19.0
2018-04-11 15:28:14;martine_rancé.fejkmejl@gmail.com;Gravad lax;Seafood;10;26.0
2018-04-11 15:31:05;paula_wilson.fejkmejl@gmail.com;Gnocchi di nonna Alice;Grains/Cereals;2;38.0
2018-04-11 15:39:56;rene_phillips.fejkmejl@gmail.com;Chartreuse verte;Beverages;30;18.0
2018-04-11 15:42:31;yang_wang.fejkmejl@gmail.com;Tarte au sucre;Confections;9;49.3
2018-04-11 15:44:25;miguel_angel_paolino.fejkmejl@gmail.com;Kalafior Krzyś;Luxury;6;314.16
2018-04-11 15:44:42;jean_fresnière.fejkmejl@gmail.com;Queso Cabrales;Dairy Products;15;FREE
2018-04-11 15:49:48;paula_parente.fejkmejl@gmail.com;Chai;Beverages;20;18.0
2018-04-11 15:54:56;palle_ibsen.fejkmejl@gmail.com;Lakkalikööri;Beverages;35;18.0
2018-04-11 16:01:39;rene_phillips.fejkmejl@gmail.com;Borówka Basia;Luxury;20;21.37
2018-04-11 16:04:20;yoshi_latimer.fejkmejl@gmail.com;Konbu;Seafood;10;6.0
2018-04-11 16:09:15;roland_mendel.fejkmejl@gmail.com;Spegesild;Seafood;45;
2018-04-11 16:14:24;carlos_hernández.fejkmejl@gmail.com;Perth Pasties;Meat/Poultry;70;
2018-04-11 16:48:37;hanna_moos.fejkmejl@gmail.com;Carnarvon Tigers;Seafood;10;62.5
2018-04-11 16:51:13;alexander_feuer.fejkmejl@gmail.com;Mozzarella di Giovanni;Dairy Products;30;34.8
2018-04-11 16:58:47;andré_fonseca.fejkmejl@gmail.com;Uncle Bob's Organic Dried Pears;Produce;3;30.0
2018-04-11 17:08:43;carlos_gonzález.fejkmejl@gmail.com;Tourtière;Meat/Poultry;20;7.45
2018-04-11 17:16:06;rene_phillips.fejkmejl@gmail.com;Thüringer Rostbratwurst;Meat/Poultry;25;123.79
2018-04-11 17:19:03;pascale_cartrain.fejkmejl@gmail.com;Guaraná Fantástica;Beverages;12;4.5
2018-04-11 17:22:21;henriette_pfalzheim.fejkmejl@gmail.com;Chang;Beverages;40;19.0
2018-04-11 17:22:49;roland_mendel.fejkmejl@gmail.com;Queso Manchego La Pastora;Dairy Products;30;
2018-04-11 17:35:19;maria_larsson.fejkmejl@gmail.com;Gustaf's Knäckebröd;Grains/Cereals;25;21.0
2018-04-11 17:48:26;mario_pontes.fejkmejl@gmail.com;Manjimup Dried Apples;Produce;35;53.0
2018-04-11 17:50:11;maria_larsson.fejkmejl@gmail.com;Pâté chinois;Meat/Poultry;30;24.0
2018-04-11 17:52:28;mario_pontes.fejkmejl@gmail.com;Teatime Chocolate Biscuits;Confections;35;9.2
2018-04-11 17:58:01;paul_henriot.fejkmejl@gmail.com;Jack's New England Clam Chowder;Seafood;12;9.65
2018-04-11 17:58:52;yang_wang.fejkmejl@gmail.com;Gnocchi di nonna Alice;Grains/Cereals;12;38.0
2018-04-11 18:03:08;lino_rodriguez.fejkmejl@gmail.com;Chocolade;Confections;6;12.75
2018-04-11 18:13:38;pirkko_koskitalo.fejkmejl@gmail.com;Sirop d'érable;Condiments;25;28.5
2018-04-11 18:22:45;paula_wilson.fejkmejl@gmail.com;Lakkalikööri;Beverages;30;18.0
2018-04-11 18:32:10;laurence_lebihan.fejkmejl@gmail.com;Uncle Bob's Organic Dried Pears;Produce;50;30.0
2018-04-11 18:44:55;paula_wilson.fejkmejl@gmail.com;Perth Pasties;Meat/Poultry;28;32.8
2018-04-11 19:03:35;mary_saveley.fejkmejl@gmail.com;Gustaf's Knäckebröd;Grains/Cereals;6;21.0
2018-04-11 19:04:59;carlos_gonzález.fejkmejl@gmail.com;Pâté chinois;Meat/Poultry;60;24.0
2018-04-11 19:12:01;jean_fresnière.fejkmejl@gmail.com;Gnocchi di nonna Alice;Grains/Cereals;60;38.0
2018-04-11 19:21:41;jose_pavarotti.fejkmejl@gmail.com;Gula Malacca;Condiments;100;19.45
2018-04-11 19:21:52;yang_wang.fejkmejl@gmail.com;Vegie-spread;Condiments;30;43.9
2018-04-11 19:24:02;pirkko_koskitalo.fejkmejl@gmail.com;Gustaf's Knäckebröd;Grains/Cereals;24;21.0
2018-04-11 19:35:36;maurizio_moroni.fejkmejl@gmail.com;Scottish Longbreads;Confections;3;12.5
2018-04-11 19:52:41;anabela_domingues.fejkmejl@gmail.com;Grandma's Boysenberry Spread;Condiments;6;25.0
2018-04-12 08:11:19;catherine_dewey.fejkmejl@gmail.com;Gumbär Gummibärchen;Confections;6;31.23
2018-04-12 08:19:56;patricia_mckenna.fejkmejl@gmail.com;Escargots de Bourgogne;Seafood;80;13.25
2018-04-12 08:21:58;pirkko_koskitalo.fejkmejl@gmail.com;Perth Pasties;Meat/Poultry;15;32.8
2018-04-12 08:30:08;jytte_petersen.fejkmejl@gmail.com;Inlagd Sill;Seafood;30;19.0
2018-04-12 08:31:40;pascale_cartrain.fejkmejl@gmail.com;Singaporean Hokkien Fried Mee;Grains/Cereals;30;14.0
2018-04-12 08:42:13;helen_bennett.fejkmejl@gmail.com;Konbu;Seafood;10;6.0
2018-04-12 08:50:14;lúcia_carvalho.fejkmejl@gmail.com;Guaraná Fantástica;Beverages;35;
2018-04-12 09:18:46;matti_karttunen.fejkmejl@gmail.com;Queso Manchego La Pastora;Dairy Products;4;38.0
2018-04-12 09:19:19;frédérique_citeaux.fejkmejl@gmail.com;Jack's New England Clam Chowder;Seafood;12;9.65
2018-04-12 09:20:05;jean_fresnière.fejkmejl@gmail.com;Tarte au sucre;Confections;3;49.3
2018-04-12 09:28:26;mario_pontes.fejkmejl@gmail.com;Louisiana Fiery Hot Pepper Sauce;Condiments;15;FREE
2018-04-12 09:29:30;sven_ottlieb.fejkmejl@gmail.com;Raclette Courdavault;Dairy Products;30;55.0
2018-04-12 09:32:09;paul_henriot.fejkmejl@gmail.com;Singaporean Hokkien Fried Mee;Grains/Cereals;10;14.0
2018-04-12 09:44:21;frédérique_citeaux.fejkmejl@gmail.com;Borówka Basia;Luxury;35;21.37
2018-04-12 09:50:45;henriette_pfalzheim.fejkmejl@gmail.com;Ravioli Angelo;Grains/Cereals;50;19.5
2018-04-12 09:56:18;josé_pedro_freyre.fejkmejl@gmail.com;Alice Mutton;Meat/Poultry;8;39.0
2018-04-12 09:58:23;jose_pavarotti.fejkmejl@gmail.com;Konbu;Seafood;80;6.0
2018-04-12 10:00:49;thomas_hardy.fejkmejl@gmail.com;Borówka Basia;Luxury;50;21.37
2018-04-12 10:02:19;horst_kloss.fejkmejl@gmail.com;Carnarvon Tigers;Seafood;24;62.5
2018-04-12 10:15:16;horst_kloss.fejkmejl@gmail.com;Original Frankfurter grüne Soße;Condiments;55;13.0
2018-04-12 10:35:55;pedro_afonso.fejkmejl@gmail.com;Spegesild;Seafood;5;12.0
2018-04-12 10:43:02;horst_kloss.fejkmejl@gmail.com;Original Frankfurter grüne Soße;Condiments;70;13.0
2018-04-12 10:50:13;roland_mendel.fejkmejl@gmail.com;Rössle Sauerkraut;Produce;13;45.6
2018-04-12 10:51:57;karl_jablonski.fejkmejl@gmail.com;Tarte au sucre;Confections;35;49.3
2018-04-12 10:52:56;janete_limeira.fejkmejl@gmail.com;Scottish Longbreads;Confections;18;12.5
2018-04-12 10:59:57;lúcia_carvalho.fejkmejl@gmail.com;Rössle Sauerkraut;Produce;42;45.6
2018-04-12 11:11:40;martín_sommer.fejkmejl@gmail.com;Kalafior Krzyś;Luxury;50;314.16
2018-04-12 11:22:08;mary_saveley.fejkmejl@gmail.com;Tourtière;Meat/Poultry;6;
2018-04-12 11:35:40;yang_wang.fejkmejl@gmail.com;Pâté chinois;Meat/Poultry;21;24.0
2018-04-12 11:37:22;paula_wilson.fejkmejl@gmail.com;Louisiana Fiery Hot Pepper Sauce;Condiments;20;21.05
2018-04-12 11:43:55;yoshi_latimer.fejkmejl@gmail.com;Tofu;Produce;15;23.25
2018-04-12 11:44:35;patricia_mckenna.fejkmejl@gmail.com;Valkoinen suklaa;Confections;40;16.25
2018-04-12 11:47:58;eduardo_saavedra.fejkmejl@gmail.com;Ikura;Seafood;5;31.0
2018-04-12 11:58:45;mary_saveley.fejkmejl@gmail.com;Louisiana Fiery Hot Pepper Sauce;Condiments;20;21.05
2018-04-12 12:05:45;simon_crowther.fejkmejl@gmail.com;Chai;Beverages;8;18.0
2018-04-12 12:06:35;guillermo_fernández.fejkmejl@gmail.com;Filo Mix;Grains/Cereals;20;7.0
2018-04-12 12:08:08;henriette_pfalzheim.fejkmejl@gmail.com;Louisiana Fiery Hot Pepper Sauce;Condiments;30;21.05
2018-04-12 12:08:16;annette_roulet.fejkmejl@gmail.com;Wimmers gute Semmelknödel;Grains/Cereals;3;33.25
2018-04-12 12:08:39;felipe_izquierdo.fejkmejl@gmail.com;Pavlova;Confections;24;17.45
2018-04-12 12:34:19;paula_wilson.fejkmejl@gmail.com;Tunnbröd;Grains/Cereals;2;FREE
2018-04-12 12:45:42;giovanni_rovelli.fejkmejl@gmail.com;Guaraná Fantástica;Beverages;28;4.5
2018-04-12 12:53:08;renate_messner.fejkmejl@gmail.com;Laughing Lumberjack Lager;Beverages;5;14.0
2018-04-12 12:56:46;philip_cramer.fejkmejl@gmail.com;Genen Shouyu;Condiments;5;15.5
2018-04-12 13:02:46;annette_roulet.fejkmejl@gmail.com;Sasquatch Ale;Beverages;10;14.0
2018-04-12 13:02:51;yang_wang.fejkmejl@gmail.com;Gravad lax;Seafood;8;26.0
2018-04-12 13:09:33;frédérique_citeaux.fejkmejl@gmail.com;Ikura;Seafood;14;31.0
2018-04-12 13:36:35;howard_snyder.fejkmejl@gmail.com;Geitost;Dairy Products;8;2.5
2018-04-12 13:38:56;bernardo_batista.fejkmejl@gmail.com;Steeleye Stout;Beverages;20;18.0
2018-04-12 13:43:24;michael_holz.fejkmejl@gmail.com;Röd Kaviar;Seafood;9;15.0
2018-04-12 13:47:29;art_braunschweiger.fejkmejl@gmail.com;Uncle Bob's Organic Dried Pears;Produce;10;30.0
2018-04-12 13:56:10;rita_müller.fejkmejl@gmail.com;Queso Manchego La Pastora;Dairy Products;20;38.0
2018-04-12 14:04:07;palle_ibsen.fejkmejl@gmail.com;Sirop d'érable;Condiments;20;28.5
2018-04-12 14:14:19;maria_anders.fejkmejl@gmail.com;Aniseed Syrup;Condiments;6;10.0
2018-04-12 14:23:12;pedro_afonso.fejkmejl@gmail.com;Gnocchi di nonna Alice;Grains/Cereals;30;38.0
2018-04-12 14:24:42;helvetius_nagy.fejkmejl@gmail.com;Original Frankfurter grüne Soße;Condiments;18;13.0
2018-04-12 14:30:51;antonio_moreno.fejkmejl@gmail.com;Chocolade;Confections;15;12.75
2018-04-12 14:38:32;art_braunschweiger.fejkmejl@gmail.com;Camembert Pierrot;Dairy Products;20;34.0
2018-04-12 14:45:12;jose_pavarotti.fejkmejl@gmail.com;Genen Shouyu;Condiments;50;15.5
2018-04-12 14:51:07;guillermo_fernández.fejkmejl@gmail.com;Laughing Lumberjack Lager;Beverages;30;14.0
2018-04-12 14:52:05;pirkko_koskitalo.fejkmejl@gmail.com;Teatime Chocolate Biscuits;Confections;20;9.2
2018-04-12 14:52:48;carlos_gonzález.fejkmejl@gmail.com;Longlife Tofu;Produce;14;10.0
2018-04-12 14:58:36;elizabeth_lincoln.fejkmejl@gmail.com;Gnocchi di nonna Alice;Grains/Cereals;18;
2018-04-12 15:22:45;pirkko_koskitalo.fejkmejl@gmail.com;Chai;Beverages;8;18.0
2018-04-12 15:22:57;rene_phillips.fejkmejl@gmail.com;Nord-Ost Matjeshering;Seafood;15;25.89
2018-04-12 15:27:21;carlos_hernández.fejkmejl@gmail.com;Jack's New England Clam Chowder;Seafood;30;9.65
2018-04-12 15:28:15;howard_snyder.fejkmejl@gmail.com;Camembert Pierrot;Dairy Products;15;34.0
2018-04-12 15:58:55;annette_roulet.fejkmejl@gmail.com;Inlagd Sill;Seafood;6;19.0
2018-04-12 15:59:46;maria_larsson.fejkmejl@gmail.com;Gula Malacca;Condiments;10;FREE
2018-04-12 16:03:14;roland_mendel.fejkmejl@gmail.com;Queso Manchego La Pastora;Dairy Products;36;38.0
2018-04-12 16:03:53;philip_cramer.fejkmejl@gmail.com;Nord-Ost Matjeshering;Seafood;35;25.89
2018-04-12 16:07:54;alexander_feuer.fejkmejl@gmail.com;Konbu;Seafood;20;6.0
2018-04-12 16:52:04;frédérique_citeaux.fejkmejl@gmail.com;Thüringer Rostbratwurst;Meat/Poultry;35;123.79
2018-04-12 16:55:20;paula_wilson.fejkmejl@gmail.com;Konbu;Seafood;4;6.0
2018-04-12 17:01:33;dominique_perrier.fejkmejl@gmail.com;Pavlova;Confections;3;17.45
2018-04-12 17:07:54;renate_messner.fejkmejl@gmail.com;Wimmers gute Semmelknödel;Grains/Cereals;50;33.25
2018-04-12 17:36:27;thomas_hardy.fejkmejl@gmail.com;Filo Mix;Grains/Cereals;30;7.0
2018-04-12 17:40:04;maria_anders.fejkmejl@gmail.com;Rössle Sauerkraut;Produce;15;45.6
2018-04-12 17:57:37;christina_berglund.fejkmejl@gmail.com;Kalafior Krzyś;Luxury;6;314.16
2018-04-12 18:00:24;roland_mendel.fejkmejl@gmail.com;Côte de Blaye;Beverages;20;263.5
2018-04-12 18:01:28;pirkko_koskitalo.fejkmejl@gmail.com;Konbu;Seafood;20;6.0
2018-04-12 18:22:44;aria_cruz.fejkmejl@gmail.com;Filo Mix;Grains/Cereals;4;7.0
2018-04-12 18:28:53;jose_pavarotti.fejkmejl@gmail.com;Sirop d'érable;Condiments;90;28.5
2018-04-12 18:42:47;rene_phillips.fejkmejl@gmail.com;Sirop d'érable;Condiments;6;28.5
2018-04-12 18:50:35;roland_mendel.fejkmejl@gmail.com;Pavlova;Confections;21;17.45
2018-04-12 18:50:47;paula_wilson.fejkmejl@gmail.com;Mozzarella di Giovanni;Dairy Products;24;34.8
2018-04-12 19:00:43;patricia_mckenna.fejkmejl@gmail.com;Carnarvon Tigers;Seafood;25;62.5
2018-04-12 19:01:10;jose_pavarotti.fejkmejl@gmail.com;Ikura;Seafood;70;31.0
2018-04-12 19:02:08;paula_parente.fejkmejl@gmail.com;NuNuCa Nuß-Nougat-Creme;Confections;15;14.0
2018-04-12 19:28:12;paula_wilson.fejkmejl@gmail.com;Kalafior Krzyś;Luxury;6;314.16
2018-04-12 19:32:32;felipe_izquierdo.fejkmejl@gmail.com;Rössle Sauerkraut;Produce;20;45.6
2018-04-12 19:36:51;hari_kumar.fejkmejl@gmail.com;Jack's New England Clam Chowder;Seafood;6;9.65
2018-04-12 19:49:30;maria_larsson.fejkmejl@gmail.com;Thüringer Rostbratwurst;Meat/Poultry;50;123.79
2018-04-12 19:58:40;zbyszek.nowak.fejkmejl@gmail.com;Scottish Longbreads;Confections;15;12.5
2018-04-13 08:02:21;renate_messner.fejkmejl@gmail.com;Lakkalikööri;Beverages;4;FREE
2018-04-13 08:04:00;paula_wilson.fejkmejl@gmail.com;Spegesild;Seafood;3;12.0
2018-04-13 08:08:28;palle_ibsen.fejkmejl@gmail.com;Boston Crab Meat;Seafood;20;18.4
2018-04-13 08:09:24;maria_anders.fejkmejl@gmail.com;Grandma's Boysenberry Spread;Condiments;16;25.0
2018-04-13 08:11:33;felipe_izquierdo.fejkmejl@gmail.com;Borówka Basia;Luxury;25;21.37
2018-04-13 08:16:59;howard_snyder.fejkmejl@gmail.com;Flotemysost;Dairy Products;15;21.5
2018-04-13 08:38:13;horst_kloss.fejkmejl@gmail.com;Ipoh Coffee;Beverages;40;46.0
2018-04-13 08:40:03;jose_pavarotti.fejkmejl@gmail.com;NuNuCa Nuß-Nougat-Creme;Confections;7;14.0
2018-04-13 09:06:52;antonio_moreno.fejkmejl@gmail.com;Kalafior Krzyś;Luxury;30;314.16
2018-04-13 09:13:03;maria_larsson.fejkmejl@gmail.com;Scottish Longbreads;Confections;21;12.5
2018-04-13 09:13:41;roland_mendel.fejkmejl@gmail.com;Jack's New England Clam Chowder;Seafood;40;9.65
2018-04-13 09:30:02;carlos_gonzález.fejkmejl@gmail.com;Chartreuse verte;Beverages;8;FREE
2018-04-13 09:39:06;renate_messner.fejkmejl@gmail.com;Gula Malacca;Condiments;21;19.45
2018-04-13 09:40:31;jean_fresnière.fejkmejl@gmail.com;Pavlova;Confections;16;17.45
2018-04-13 09:42:32;aria_cruz.fejkmejl@gmail.com;Zaanse koeken;Confections;6;9.5
2018-04-13 09:57:48;horst_kloss.fejkmejl@gmail.com;Mishi Kobe Niku;Meat/Poultry;16;
2018-04-13 10:00:17;georg_pipps.fejkmejl@gmail.com;Pavlova;Confections;18;17.45
2018-04-13 10:10:42;philip_cramer.fejkmejl@gmail.com;Thüringer Rostbratwurst;Meat/Poultry;24;123.79
2018-04-13 10:12:33;jose_pavarotti.fejkmejl@gmail.com;Pâté chinois;Meat/Poultry;4;24.0
2018-04-13 10:19:41;jean_fresnière.fejkmejl@gmail.com;Guaraná Fantástica;Beverages;25;4.5
2018-04-13 10:26:16;georg_pipps.fejkmejl@gmail.com;Wimmers gute Semmelknödel;Grains/Cereals;25;33.25
2018-04-13 10:47:21;michael_holz.fejkmejl@gmail.com;Perth Pasties;Meat/Poultry;70;32.8
2018-04-13 10:48:49;paula_parente.fejkmejl@gmail.com;Teatime Chocolate Biscuits;Confections;24;9.2
2018-04-13 10:52:09;frédérique_citeaux.fejkmejl@gmail.com;Alice Mutton;Meat/Poultry;30;39.0
2018-04-13 11:07:37;jytte_petersen.fejkmejl@gmail.com;Sir Rodney's Scones;Confections;30;10.0
2018-04-13 11:30:38;matti_karttunen.fejkmejl@gmail.com;Sirop d'érable;Condiments;5;28.5
2018-04-13 11:38:55;janete_limeira.fejkmejl@gmail.com;NuNuCa Nuß-Nougat-Creme;Confections;10;14.0
2018-04-13 11:47:12;janete_limeira.fejkmejl@gmail.com;Alice Mutton;Meat/Poultry;12;39.0
2018-04-13 11:51:51;annette_roulet.fejkmejl@gmail.com;Gudbrandsdalsost;Dairy Products;18;36.0
2018-04-13 12:11:55;paula_wilson.fejkmejl@gmail.com;Camembert Pierrot;Dairy Products;2;34.0
2018-04-13 12:12:28;roland_mendel.fejkmejl@gmail.com;Wimmers gute Semmelknödel;Grains/Cereals;4;33.25
2018-04-13 12:18:21;palle_ibsen.fejkmejl@gmail.com;Rössle Sauerkraut;Produce;60;45.6
2018-04-13 12:20:23;horst_kloss.fejkmejl@gmail.com;Inlagd Sill;Seafood;12;19.0
2018-04-13 12:23:59;maria_larsson.fejkmejl@gmail.com;Uncle Bob's Organic Dried Pears;Produce;60;30.0
2018-04-13 12:25:04;peter_franken.fejkmejl@gmail.com;Sir Rodney's Scones;Confections;32;10.0
2018-04-13 12:28:38;henriette_pfalzheim.fejkmejl@gmail.com;Chartreuse verte;Beverages;10;18.0
2018-04-13 12:31:34;paula_wilson.fejkmejl@gmail.com;Uncle Bob's Organic Dried Pears;Produce;1;30.0
2018-04-13 12:40:08;victoria_ashworth.fejkmejl@gmail.com;Spegesild;Seafood;15;12.0
2018-04-13 13:06:46;miguel_angel_paolino.fejkmejl@gmail.com;Lakkalikööri;Beverages;30;18.0
2018-04-13 13:09:24;philip_cramer.fejkmejl@gmail.com;Outback Lager;Beverages;14;15.0
2018-04-13 13:13:11;horst_kloss.fejkmejl@gmail.com;Singaporean Hokkien Fried Mee;Grains/Cereals;9;14.0
2018-04-13 13:14:33;rita_müller.fejkmejl@gmail.com;Tunnbröd;Grains/Cereals;25;9.0
2018-04-13 13:14:45;jean_fresnière.fejkmejl@gmail.com;Steeleye Stout;Beverages;60;18.0
2018-04-13 13:28:01;sergio_gutiérrez.fejkmejl@gmail.com;Mascarpone Fabioli;Dairy Products;6;32.0
2018-04-13 13:39:26;frédérique_citeaux.fejkmejl@gmail.com;Wimmers gute Semmelknödel;Grains/Cereals;30;33.25
2018-04-13 13:51:11;paula_wilson.fejkmejl@gmail.com;Filo Mix;Grains/Cereals;2;7.0
2018-04-13 14:04:53;guillermo_fernández.fejkmejl@gmail.com;Manjimup Dried Apples;Produce;20;
2018-04-13 14:23:01;laurence_lebihan.fejkmejl@gmail.com;Carnarvon Tigers;Seafood;20;62.5
2018-04-13 14:25:14;horst_kloss.fejkmejl@gmail.com;Borówka Basia;Luxury;15;21.37
2018-04-13 14:33:16;zbyszek.nowak.fejkmejl@gmail.com;Longlife Tofu;Produce;20;10.0
2018-04-13 14:33:23;elizabeth_lincoln.fejkmejl@gmail.com;Tarte au sucre;Confections;20;49.3
2018-04-13 14:34:35;renate_messner.fejkmejl@gmail.com;Queso Cabrales;Dairy Products;25;21.0
2018-04-13 14:39:13;paula_wilson.fejkmejl@gmail.com;Northwoods Cranberry Sauce;Condiments;2;40.0
2018-04-13 14:49:58;jose_pavarotti.fejkmejl@gmail.com;Flotemysost;Dairy Products;60;21.5
2018-04-13 14:58:04;pascale_cartrain.fejkmejl@gmail.com;Boston Crab Meat;Seafood;5;18.4
2018-04-13 15:07:39;sergio_gutiérrez.fejkmejl@gmail.com;Côte de Blaye;Beverages;2;263.5
2018-04-13 15:12:38;renate_messner.fejkmejl@gmail.com;Nord-Ost Matjeshering;Seafood;15;25.89
2018-04-13 15:15:58;andré_fonseca.fejkmejl@gmail.com;Singaporean Hokkien Fried Mee;Grains/Cereals;20;14.0
2018-04-13 15:17:39;liz_nixon.fejkmejl@gmail.com;Sasquatch Ale;Beverages;10;14.0
2018-04-13 15:22:47;karl_jablonski.fejkmejl@gmail.com;Sasquatch Ale;Beverages;35;14.0
2018-04-13 15:22:55;alejandra_camino.fejkmejl@gmail.com;Teatime Chocolate Biscuits;Confections;1;9.2
2018-04-13 15:23:44;michael_holz.fejkmejl@gmail.com;Geitost;Dairy Products;15;2.5
2018-04-13 15:24:39;renate_messner.fejkmejl@gmail.com;Wimmers gute Semmelknödel;Grains/Cereals;30;33.25
2018-04-13 15:25:49;paula_wilson.fejkmejl@gmail.com;Chef Anton's Gumbo Mix;Condiments;12;21.35
2018-04-13 15:29:38;peter_franken.fejkmejl@gmail.com;Raclette Courdavault;Dairy Products;70;55.0
2018-04-13 15:35:28;maria_larsson.fejkmejl@gmail.com;Gnocchi di nonna Alice;Grains/Cereals;60;38.0
2018-04-13 15:35:43;paula_wilson.fejkmejl@gmail.com;Pâté chinois;Meat/Poultry;2;24.0
2018-04-13 16:14:54;maria_larsson.fejkmejl@gmail.com;Spegesild;Seafood;25;12.0
2018-04-13 16:23:14;elizabeth_lincoln.fejkmejl@gmail.com;Aniseed Syrup;Condiments;20;10.0
2018-04-13 16:40:09;victoria_ashworth.fejkmejl@gmail.com;Gnocchi di nonna Alice;Grains/Cereals;20;38.0
2018-04-13 16:59:20;christina_berglund.fejkmejl@gmail.com;Jack's New England Clam Chowder;Seafood;30;9.65
2018-04-13 17:15:32;carlos_gonzález.fejkmejl@gmail.com;Tunnbröd;Grains/Cereals;70;9.0
2018-04-13 17:19:05;hari_kumar.fejkmejl@gmail.com;Alice Mutton;Meat/Poultry;25;39.0
2018-04-13 17:28:39;yvonne_moncada.fejkmejl@gmail.com;Sir Rodney's Marmalade;Confections;15;81.0
2018-04-13 17:31:18;roland_mendel.fejkmejl@gmail.com;Nord-Ost Matjeshering;Seafood;60;25.89
2018-04-13 17:31:49;hari_kumar.fejkmejl@gmail.com;Gravad lax;Seafood;18;26.0
2018-04-13 17:37:54;lúcia_carvalho.fejkmejl@gmail.com;Ipoh Coffee;Beverages;36;46.0
2018-04-13 17:39:46;antonio_moreno.fejkmejl@gmail.com;Sasquatch Ale;Beverages;40;14.0
2018-04-13 17:43:56;carlos_gonzález.fejkmejl@gmail.com;Rössle Sauerkraut;Produce;20;45.6
2018-04-13 18:21:28;mary_saveley.fejkmejl@gmail.com;Ravioli Angelo;Grains/Cereals;15;19.5
2018-04-13 18:32:21;karin_josephs.fejkmejl@gmail.com;Manjimup Dried Apples;Produce;40;53.0
2018-04-13 18:33:52;georg_pipps.fejkmejl@gmail.com;Gumbär Gummibärchen;Confections;15;31.23
2018-04-13 18:55:04;jose_pavarotti.fejkmejl@gmail.com;Geitost;Dairy Products;30;2.5
2018-04-13 19:05:10;renate_messner.fejkmejl@gmail.com;Mozzarella di Giovanni;Dairy Products;25;34.8
2018-04-13 19:18:12;renate_messner.fejkmejl@gmail.com;Schoggi Schokolade;Confections;15;43.9
2018-04-13 19:33:39;fran_wilson.fejkmejl@gmail.com;Laughing Lumberjack Lager;Beverages;7;14.0
